K,UL,beta,burn_factor,crossing_time,delta,mu1,mu2,num_crossings,rep,s,seed1,seed2,seed3,seed4,sigma
215,1.0,0.01,0.25,25258,-0.01,1.0e-5,0.0,50,23,0.0,3492145713,3457746523,3520764559,3727670390,0.05
100,1.0,0.01,0.25,29471,-0.01,1.0e-5,0.0,50,11,0.0,492981375,384419861,1894235605,1108555683,5.0e-8
464,1.0,0.01,0.25,12152,-0.01,1.0e-5,0.0,50,49,0.0,1129749875,1007165612,2310728659,3747388239,0.05
215,1.0,0.01,0.25,20036,-0.01,1.0e-5,0.0,50,42,0.0,3548187930,1523251726,3082601501,2706682198,5.0e-8
1000,1.0,0.01,0.25,5495,-0.01,1.0e-5,0.0,50,4,0.0,3141244515,2229331055,4008800547,4133147877,0.05
215,1.0,0.01,0.25,41589,-0.01,1.0e-5,0.0,50,33,0.0,3199980113,850386550,3564528776,734541585,0.5
464,1.0,0.01,0.25,5825,-0.01,1.0e-5,0.0,50,38,0.0,3022432989,931069625,2462245004,2951909910,5.0e-8
1000,1.0,0.01,0.25,6409,-0.01,1.0e-5,0.0,50,13,0.0,4189954429,1312816589,3914358537,1748343990,0.05
1000,1.0,0.01,0.25,13992,-0.01,1.0e-5,0.0,50,42,0.0,354362430,1044278161,3844881756,2064802717,0.5
100,1.0,0.01,0.25,30846,-0.01,1.0e-5,0.0,50,10,0.0,2313849286,152191884,1358030785,148737331,0.05
1000,1.0,0.01,0.25,9465,-0.01,1.0e-5,0.0,50,36,0.0,2382543239,4255141585,2340844612,1970676462,0.5
100,1.0,0.01,0.25,93771,-0.01,1.0e-5,0.0,50,10,0.0,81004100,2335758831,2234589651,2208356637,0.5
1000,1.0,0.01,0.25,1222,-0.01,1.0e-5,0.0,50,8,0.0,719993546,481168044,562780291,2060581917,5.0e-8
1000,1.0,0.01,0.25,12488,-0.01,1.0e-5,0.0,50,14,0.0,620483810,3665623756,2345112579,2034482923,0.5
464,1.0,0.01,0.25,31543,-0.01,1.0e-5,0.0,50,20,0.0,3482161071,250391881,2890086019,261541859,0.5
215,1.0,0.01,0.25,64180,-0.01,1.0e-5,0.0,50,15,0.0,2656167267,1234637617,2297798823,45918851,0.5
1000,1.0,0.01,0.25,12898,-0.01,1.0e-5,0.0,50,28,0.0,456953979,1860282317,2270271716,3860267088,0.5
215,1.0,0.01,0.25,20653,-0.01,1.0e-5,0.0,50,29,0.0,1291112169,1876876300,3521281410,1492208861,5.0e-8
464,1.0,0.01,0.25,8298,-0.01,1.0e-5,0.0,50,14,0.0,1923112114,4092850480,2633917196,69629248,5.0e-8
464,1.0,0.01,0.25,34213,-0.01,1.0e-5,0.0,50,3,0.0,3916627682,3401876029,56359993,3605392790,0.5
1000,1.0,0.01,0.25,1870,-0.01,1.0e-5,0.0,50,41,0.0,4277193502,3674362233,3962341121,3097133955,0.05
215,1.0,0.01,0.25,18965,-0.01,1.0e-5,0.0,50,3,0.0,1680320402,1384275709,676728391,151117534,5.0e-8
464,1.0,0.01,0.25,9332,-0.01,1.0e-5,0.0,50,4,0.0,3641207094,2250416577,1418554906,757117177,5.0e-8
1000,1.0,0.01,0.25,4464,-0.01,1.0e-5,0.0,50,30,0.0,2222948451,2979267306,1551235162,1735981750,0.05
464,1.0,0.01,0.25,18831,-0.01,1.0e-5,0.0,50,2,0.0,1044460113,1855078332,3373921538,2575053687,0.05
215,1.0,0.01,0.25,20585,-0.01,1.0e-5,0.0,50,34,0.0,3012940502,1690218735,2507729245,1851450165,5.0e-8
100,1.0,0.01,0.25,52379,-0.01,1.0e-5,0.0,50,49,0.0,3540073704,3637088976,307794954,899389612,0.05
100,1.0,0.01,0.25,38188,-0.01,1.0e-5,0.0,50,14,0.0,3119553728,2353254413,1397170334,2899336129,5.0e-8
215,1.0,0.01,0.25,17105,-0.01,1.0e-5,0.0,50,17,0.0,3536702330,3074213388,2605304284,1082477369,5.0e-8
100,1.0,0.01,0.25,44249,-0.01,1.0e-5,0.0,50,7,0.0,136617429,415092903,2968433363,3002447730,0.05
215,1.0,0.01,0.25,19010,-0.01,1.0e-5,0.0,50,39,0.0,2531608336,3552144844,3520502524,3320413687,5.0e-8
215,1.0,0.01,0.25,18863,-0.01,1.0e-5,0.0,50,4,0.0,140494932,2943715262,4280670103,3505047416,5.0e-8
464,1.0,0.01,0.25,19637,-0.01,1.0e-5,0.0,50,48,0.0,3561991061,162942182,4285221858,1004894320,0.05
215,1.0,0.01,0.25,16659,-0.01,1.0e-5,0.0,50,23,0.0,451949291,2268309985,201800353,2351065894,5.0e-8
215,1.0,0.01,0.25,18995,-0.01,1.0e-5,0.0,50,38,0.0,235091677,3439651158,1788038028,2861784787,0.05
100,1.0,0.01,0.25,54581,-0.01,1.0e-5,0.0,50,40,0.0,3305505461,311071529,2598229275,3500277436,0.5
100,1.0,0.01,0.25,107841,-0.01,1.0e-5,0.0,50,8,0.0,1509619107,1017569873,2242902255,1529909849,0.5
464,1.0,0.01,0.25,40678,-0.01,1.0e-5,0.0,50,42,0.0,3616621246,3625837985,1846117829,684065573,0.5
100,1.0,0.01,0.25,36359,-0.01,1.0e-5,0.0,50,3,0.0,2017154354,1784245566,904668852,2623391649,5.0e-8
464,1.0,0.01,0.25,15631,-0.01,1.0e-5,0.0,50,8,0.0,3195386275,3127440001,665676641,1700441955,0.05
464,1.0,0.01,0.25,28037,-0.01,1.0e-5,0.0,50,50,0.0,3097856220,2959488633,550348494,3929626418,0.5
100,1.0,0.01,0.25,33913,-0.01,1.0e-5,0.0,50,48,0.0,1690446522,514924635,423388307,1501237851,5.0e-8
215,1.0,0.01,0.25,64070,-0.01,1.0e-5,0.0,50,26,0.0,4248135120,2550689085,121771275,1246474666,0.5
464,1.0,0.01,0.25,18058,-0.01,1.0e-5,0.0,50,21,0.0,2873595880,389923630,4237580459,2262233363,0.05
215,1.0,0.01,0.25,20449,-0.01,1.0e-5,0.0,50,43,0.0,1702345443,314741948,3371006742,2817337567,5.0e-8
215,1.0,0.01,0.25,22396,-0.01,1.0e-5,0.0,50,2,0.0,707728500,3414034854,339566800,276717143,5.0e-8
100,1.0,0.01,0.25,49780,-0.01,1.0e-5,0.0,50,23,0.0,2008876214,3150629241,1488165638,2012895753,0.05
100,1.0,0.01,0.25,31445,-0.01,1.0e-5,0.0,50,10,0.0,3536886885,1531356238,1920187507,1510557178,5.0e-8
464,1.0,0.01,0.25,9825,-0.01,1.0e-5,0.0,50,35,0.0,2434479991,3517018958,4185996334,2454413041,5.0e-8
215,1.0,0.01,0.25,62136,-0.01,1.0e-5,0.0,50,45,0.0,99437447,3290817153,3464924488,200324378,0.5
1000,1.0,0.01,0.25,1726,-0.01,1.0e-5,0.0,50,17,0.0,855244297,3938703723,4265391138,1837465243,5.0e-8
215,1.0,0.01,0.25,19003,-0.01,1.0e-5,0.0,50,21,0.0,2944043742,929156681,768884571,2243989345,5.0e-8
464,1.0,0.01,0.25,6232,-0.01,1.0e-5,0.0,50,22,0.0,1825689449,1823794811,2328228857,2221880235,5.0e-8
464,1.0,0.01,0.25,18231,-0.01,1.0e-5,0.0,50,36,0.0,995333664,3946650903,3138693404,304127900,0.05
215,1.0,0.01,0.25,21676,-0.01,1.0e-5,0.0,50,26,0.0,28777245,1535966575,3040102651,3685609914,5.0e-8
1000,1.0,0.01,0.25,10690,-0.01,1.0e-5,0.0,50,3,0.0,3167060490,3821871725,2297300789,2575625376,0.05
215,1.0,0.01,0.25,51205,-0.01,1.0e-5,0.0,50,42,0.0,4160439447,875532274,2560188060,191147892,0.5
1000,1.0,0.01,0.25,2589,-0.01,1.0e-5,0.0,50,14,0.0,2338292624,82723271,783711799,1906695691,5.0e-8
215,1.0,0.01,0.25,23834,-0.01,1.0e-5,0.0,50,1,0.0,2470265667,1480090664,2068658197,3161324496,5.0e-8
215,1.0,0.01,0.25,19466,-0.01,1.0e-5,0.0,50,10,0.0,3952088930,2225551071,541650305,2883243842,5.0e-8
1000,1.0,0.01,0.25,17885,-0.01,1.0e-5,0.0,50,7,0.0,2758413636,3839318660,3113145896,4114192902,0.5
215,1.0,0.01,0.25,31691,-0.01,1.0e-5,0.0,50,14,0.0,3924384124,3795738014,1021121547,3408691607,0.05
464,1.0,0.01,0.25,13261,-0.01,1.0e-5,0.0,50,3,0.0,3400310682,1983791476,737718170,70160376,5.0e-8
464,1.0,0.01,0.25,44798,-0.01,1.0e-5,0.0,50,5,0.0,4131914880,2340555396,2454097809,774302709,0.5
215,1.0,0.01,0.25,25115,-0.01,1.0e-5,0.0,50,46,0.0,2887202013,2149681174,1763996547,2930817150,5.0e-8
464,1.0,0.01,0.25,12361,-0.01,1.0e-5,0.0,50,16,0.0,1470848299,4029934601,833492347,2977070896,5.0e-8
1000,1.0,0.01,0.25,2423,-0.01,1.0e-5,0.0,50,7,0.0,954479589,511412215,2014737009,1743468468,5.0e-8
1000,1.0,0.01,0.25,8249,-0.01,1.0e-5,0.0,50,14,0.0,4085067046,2539326214,4122538778,2818304430,0.05
464,1.0,0.01,0.25,22570,-0.01,1.0e-5,0.0,50,28,0.0,3094667574,914785753,2173014187,1806466814,0.05
215,1.0,0.01,0.25,33982,-0.01,1.0e-5,0.0,50,3,0.0,241123883,2283224234,3436530384,2656204723,0.05
215,1.0,0.01,0.25,27814,-0.01,1.0e-5,0.0,50,4,0.0,230584042,3303716642,3401175939,1103168733,0.05
1000,1.0,0.01,0.25,17932,-0.01,1.0e-5,0.0,50,35,0.0,3442487083,3308501089,1024637924,3922272923,0.5
100,1.0,0.01,0.25,47821,-0.01,1.0e-5,0.0,50,41,0.0,2221245368,1231421931,1984786719,2622756333,5.0e-8
100,1.0,0.01,0.25,47223,-0.01,1.0e-5,0.0,50,48,0.0,4115159458,738128806,3993796137,188650419,0.05
215,1.0,0.01,0.25,25062,-0.01,1.0e-5,0.0,50,41,0.0,2830521277,1330608853,2224298845,3335804268,5.0e-8
1000,1.0,0.01,0.25,2096,-0.01,1.0e-5,0.0,50,9,0.0,407749729,1501666595,1583598547,4174153387,5.0e-8
464,1.0,0.01,0.25,49005,-0.01,1.0e-5,0.0,50,1,0.0,1554051044,4133134609,2890109585,260621096,0.5
100,1.0,0.01,0.25,98264,-0.01,1.0e-5,0.0,50,50,0.0,414454527,3090909849,1185906845,1746863519,0.5
464,1.0,0.01,0.25,45275,-0.01,1.0e-5,0.0,50,33,0.0,1623162045,784094853,2597911793,3463962208,0.5
1000,1.0,0.01,0.25,1961,-0.01,1.0e-5,0.0,50,5,0.0,2863195212,3320692783,483019989,3874874195,5.0e-8
215,1.0,0.01,0.25,24912,-0.01,1.0e-5,0.0,50,37,0.0,2547599500,3638951739,796212308,2886221736,5.0e-8
464,1.0,0.01,0.25,7901,-0.01,1.0e-5,0.0,50,2,0.0,1529181428,2740544755,3602601133,2586554408,5.0e-8
215,1.0,0.01,0.25,76162,-0.01,1.0e-5,0.0,50,34,0.0,3176062469,2833665826,1741233179,560476360,0.5
1000,1.0,0.01,0.25,18840,-0.01,1.0e-5,0.0,50,30,0.0,335372686,3726681371,584233012,3197132265,0.5
464,1.0,0.01,0.25,12611,-0.01,1.0e-5,0.0,50,25,0.0,1959158305,3944686960,1499229995,1689143879,5.0e-8
215,1.0,0.01,0.25,69466,-0.01,1.0e-5,0.0,50,23,0.0,181353271,4082091527,232421716,2978686574,0.5
1000,1.0,0.01,0.25,1550,-0.01,1.0e-5,0.0,50,18,0.0,327896508,3398070821,2518713641,3575769483,5.0e-8
100,1.0,0.01,0.25,46193,-0.01,1.0e-5,0.0,50,13,0.0,890484807,754902737,2775315218,4139576358,0.05
1000,1.0,0.01,0.25,5968,-0.01,1.0e-5,0.0,50,48,0.0,1464602577,1458624930,2997874487,466888742,0.05
1000,1.0,0.01,0.25,7691,-0.01,1.0e-5,0.0,50,22,0.0,4202391418,2815542292,4215020984,2129749736,0.05
464,1.0,0.01,0.25,15284,-0.01,1.0e-5,0.0,50,32,0.0,3878125771,2480402550,4129638314,538143031,5.0e-8
100,1.0,0.01,0.25,56387,-0.01,1.0e-5,0.0,50,1,0.0,2434704093,3948674654,400934583,2197362711,0.05
1000,1.0,0.01,0.25,19190,-0.01,1.0e-5,0.0,50,4,0.0,1685182035,2326763747,3154506660,1410670285,0.5
215,1.0,0.01,0.25,81845,-0.01,1.0e-5,0.0,50,47,0.0,737651778,2821203305,3403872876,63039201,0.5
1000,1.0,0.01,0.25,3086,-0.01,1.0e-5,0.0,50,10,0.0,2426577645,1525853055,4164596073,875081602,5.0e-8
464,1.0,0.01,0.25,12461,-0.01,1.0e-5,0.0,50,40,0.0,3252814928,1449887482,3532914612,1484323351,5.0e-8
215,1.0,0.01,0.25,77341,-0.01,1.0e-5,0.0,50,11,0.0,1226854573,935311981,892784716,1960955257,0.5
464,1.0,0.01,0.25,11482,-0.01,1.0e-5,0.0,50,11,0.0,1036880211,1936842930,3875444101,843408301,5.0e-8
1000,1.0,0.01,0.25,6308,-0.01,1.0e-5,0.0,50,46,0.0,2099768597,3027769653,3815491877,3056653470,0.05
215,1.0,0.01,0.25,29834,-0.01,1.0e-5,0.0,50,28,0.0,3892262716,1372528667,3028618376,2454229379,5.0e-8
1000,1.0,0.01,0.25,17115,-0.01,1.0e-5,0.0,50,1,0.0,3212665355,1091564400,1481288122,949303154,0.5
215,1.0,0.01,0.25,30803,-0.01,1.0e-5,0.0,50,14,0.0,125864515,343860141,3240311648,3988406591,5.0e-8
1000,1.0,0.01,0.25,22067,-0.01,1.0e-5,0.0,50,37,0.0,606204862,3988087792,318540790,3556273047,0.5
464,1.0,0.01,0.25,25022,-0.01,1.0e-5,0.0,50,17,0.0,2947809692,4286860489,1338794141,3543684494,0.05
215,1.0,0.01,0.25,27091,-0.01,1.0e-5,0.0,50,8,0.0,2097878274,1700663333,242774526,3380635983,0.05
215,1.0,0.01,0.25,39529,-0.01,1.0e-5,0.0,50,40,0.0,2534836200,2728536983,3571984010,4109867369,0.05
215,1.0,0.01,0.25,31791,-0.01,1.0e-5,0.0,50,40,0.0,1383537022,2166557389,3252105170,3642572346,5.0e-8
215,1.0,0.01,0.25,42341,-0.01,1.0e-5,0.0,50,42,0.0,592383070,100626897,3579082834,653383926,0.05
1000,1.0,0.01,0.25,2402,-0.01,1.0e-5,0.0,50,11,0.0,45932218,2864826402,636214599,3931120537,5.0e-8
464,1.0,0.01,0.25,23258,-0.01,1.0e-5,0.0,50,39,0.0,2092962680,1524627660,2893406864,3854831673,0.05
100,1.0,0.01,0.25,95465,-0.01,1.0e-5,0.0,50,39,0.0,4243947811,3931414869,3875616965,1961134787,0.5
1000,1.0,0.01,0.25,21925,-0.01,1.0e-5,0.0,50,33,0.0,1819132017,3251849712,2590305152,281949508,0.5
1000,1.0,0.01,0.25,6784,-0.01,1.0e-5,0.0,50,12,0.0,769848685,2807074750,449720344,2532200127,5.0e-8
100,1.0,0.01,0.25,111489,-0.01,1.0e-5,0.0,50,28,0.0,700076490,1503642600,2666837758,3345168038,0.5
215,1.0,0.01,0.25,33936,-0.01,1.0e-5,0.0,50,30,0.0,1973369262,3997267650,2291817317,1187004959,0.05
1000,1.0,0.01,0.25,344,-0.01,1.0e-5,0.0,50,27,0.0,1237014783,1192431747,833391180,1096125332,5.0e-8
100,1.0,0.01,0.25,50896,-0.01,1.0e-5,0.0,50,42,0.0,1448176737,56377177,3083672028,2738940582,5.0e-8
215,1.0,0.01,0.25,41976,-0.01,1.0e-5,0.0,50,18,0.0,4060020942,4272230073,3487400433,3745571178,0.05
100,1.0,0.01,0.25,44621,-0.01,1.0e-5,0.0,50,25,0.0,2312978265,844863416,3948932262,4201645312,0.05
100,1.0,0.01,0.25,97264,-0.01,1.0e-5,0.0,50,35,0.0,898337524,1937374275,3649417933,2843692313,0.5
215,1.0,0.01,0.25,44798,-0.01,1.0e-5,0.0,50,32,0.0,4106720622,3514889465,776598762,2004996117,0.05
215,1.0,0.01,0.25,88723,-0.01,1.0e-5,0.0,50,35,0.0,433098078,1217920978,3914031515,3124036747,0.5
215,1.0,0.01,0.25,41402,-0.01,1.0e-5,0.0,50,6,0.0,224863294,991986806,87589458,819553586,0.05
100,1.0,0.01,0.25,52417,-0.01,1.0e-5,0.0,50,19,0.0,2477398969,443886059,3627022028,2470992206,5.0e-8
100,1.0,0.01,0.25,97402,-0.01,1.0e-5,0.0,50,38,0.0,967589785,816906299,2742453621,2948525667,0.5
215,1.0,0.01,0.25,32524,-0.01,1.0e-5,0.0,50,38,0.0,2647977921,4020219018,3200659700,1636709219,5.0e-8
1000,1.0,0.01,0.25,27691,-0.01,1.0e-5,0.0,50,25,0.0,4165426641,2821313216,1346498964,2048195434,0.5
1000,1.0,0.01,0.25,26965,-0.01,1.0e-5,0.0,50,49,0.0,115443911,2161221247,1001396164,764501389,0.5
100,1.0,0.01,0.25,58819,-0.01,1.0e-5,0.0,50,40,0.0,902567343,1946339405,1329198509,820952225,5.0e-8
215,1.0,0.01,0.25,95457,-0.01,1.0e-5,0.0,50,16,0.0,498491590,3469922184,73594993,3263249318,0.5
464,1.0,0.01,0.25,16895,-0.01,1.0e-5,0.0,50,48,0.0,3797321755,1602685384,646219392,822615581,5.0e-8
464,1.0,0.01,0.25,26321,-0.01,1.0e-5,0.0,50,11,0.0,1288565323,3472197960,2791778010,801498075,0.05
100,1.0,0.01,0.25,48929,-0.01,1.0e-5,0.0,50,23,0.0,1856788671,2552235454,885764103,1882273700,5.0e-8
100,1.0,0.01,0.25,70161,-0.01,1.0e-5,0.0,50,12,0.0,579406903,3478295283,1289387913,3053434160,0.05
464,1.0,0.01,0.25,53937,-0.01,1.0e-5,0.0,50,18,0.0,1297766580,168177598,2616205150,4090689453,0.5
100,1.0,0.01,0.25,55336,-0.01,1.0e-5,0.0,50,27,0.0,3365403199,42193737,1875381355,4176468614,5.0e-8
464,1.0,0.01,0.25,54326,-0.01,1.0e-5,0.0,50,28,0.0,3951921202,3624288208,1497782552,3316929523,0.5
215,1.0,0.01,0.25,46087,-0.01,1.0e-5,0.0,50,41,0.0,513380284,3980953739,4140743954,1870920344,0.05
100,1.0,0.01,0.25,55705,-0.01,1.0e-5,0.0,50,45,0.0,1264016046,3387013729,1926229467,4272081760,5.0e-8
215,1.0,0.01,0.25,94846,-0.01,1.0e-5,0.0,50,30,0.0,246430283,268136188,1328969819,2060430977,0.5
215,1.0,0.01,0.25,31773,-0.01,1.0e-5,0.0,50,31,0.0,161337408,21178796,4060294895,1097033682,5.0e-8
100,1.0,0.01,0.25,62391,-0.01,1.0e-5,0.0,50,46,0.0,585530489,63085242,2810489979,1418369484,0.05
215,1.0,0.01,0.25,32404,-0.01,1.0e-5,0.0,50,32,0.0,2505287638,1710941093,3968564187,2538167909,5.0e-8
100,1.0,0.01,0.25,55848,-0.01,1.0e-5,0.0,50,8,0.0,1555771800,2720360345,1758163472,589981655,0.05
464,1.0,0.01,0.25,25909,-0.01,1.0e-5,0.0,50,32,0.0,3273052577,626838244,3420171133,711543754,0.05
215,1.0,0.01,0.25,91290,-0.01,1.0e-5,0.0,50,36,0.0,678857504,1103786861,2888483657,528273078,0.5
215,1.0,0.01,0.25,46165,-0.01,1.0e-5,0.0,50,29,0.0,3972027690,3927431907,1742102423,515732659,0.05
1000,1.0,0.01,0.25,3043,-0.01,1.0e-5,0.0,50,13,0.0,3807012337,981016518,2906432867,493183538,5.0e-8
464,1.0,0.01,0.25,59454,-0.01,1.0e-5,0.0,50,9,0.0,3386099703,97395202,197470335,2426125540,0.5
1000,1.0,0.01,0.25,3729,-0.01,1.0e-5,0.0,50,4,0.0,1368133906,1783656968,3360864421,2277485716,5.0e-8
1000,1.0,0.01,0.25,13002,-0.01,1.0e-5,0.0,50,32,0.0,1967642914,2626343346,1520592297,467053319,0.05
1000,1.0,0.01,0.25,4225,-0.01,1.0e-5,0.0,50,19,0.0,158282426,2409509710,2446577781,3303595500,5.0e-8
215,1.0,0.01,0.25,48480,-0.01,1.0e-5,0.0,50,44,0.0,396772167,3859931263,1749427946,3078900588,0.05
215,1.0,0.01,0.25,46243,-0.01,1.0e-5,0.0,50,33,0.0,2540657398,2781847748,4239660919,3979583974,0.05
215,1.0,0.01,0.25,35424,-0.01,1.0e-5,0.0,50,9,0.0,2450055462,4147628354,722344458,1118717379,5.0e-8
464,1.0,0.01,0.25,21491,-0.01,1.0e-5,0.0,50,19,0.0,37151357,2030719964,1955270870,1307494340,5.0e-8
464,1.0,0.01,0.25,18642,-0.01,1.0e-5,0.0,50,46,0.0,4202740360,1969648162,1811092869,3905176863,5.0e-8
464,1.0,0.01,0.25,31605,-0.01,1.0e-5,0.0,50,41,0.0,1200741460,2019788047,3606211161,1474421095,0.05
464,1.0,0.01,0.25,19482,-0.01,1.0e-5,0.0,50,24,0.0,577093208,4048904402,3461201226,3480455494,5.0e-8
464,1.0,0.01,0.25,60161,-0.01,1.0e-5,0.0,50,11,0.0,3082091315,389665213,2686153491,2456024776,0.5
215,1.0,0.01,0.25,47336,-0.01,1.0e-5,0.0,50,1,0.0,1687195878,228265384,4248886481,3093796012,0.05
100,1.0,0.01,0.25,75960,-0.01,1.0e-5,0.0,50,20,0.0,1969715360,539543202,4142794684,1053479150,0.05
464,1.0,0.01,0.25,20508,-0.01,1.0e-5,0.0,50,21,0.0,2651701515,964198305,878153544,2873717277,5.0e-8
100,1.0,0.01,0.25,65190,-0.01,1.0e-5,0.0,50,24,0.0,3970139376,2550958269,1241457945,2525157836,5.0e-8
215,1.0,0.01,0.25,99120,-0.01,1.0e-5,0.0,50,32,0.0,580367821,2284791437,1478466930,1437891713,0.5
1000,1.0,0.01,0.25,33855,-0.01,1.0e-5,0.0,50,13,0.0,1700697641,4237841368,2212231674,2535059407,0.5
100,1.0,0.01,0.25,84125,-0.01,1.0e-5,0.0,50,50,0.0,4125871263,3909120828,1377155730,1724068239,0.05
464,1.0,0.01,0.25,63384,-0.01,1.0e-5,0.0,50,22,0.0,2876137454,1475315190,3227307682,4194075443,0.5
215,1.0,0.01,0.25,52778,-0.01,1.0e-5,0.0,50,47,0.0,472558511,2152889207,2325784381,2724019637,0.05
1000,1.0,0.01,0.25,35832,-0.01,1.0e-5,0.0,50,5,0.0,3974814592,593901192,1215282924,1451369025,0.5
215,1.0,0.01,0.25,37367,-0.01,1.0e-5,0.0,50,13,0.0,2443499238,3391319367,1617217668,3055117074,5.0e-8
100,1.0,0.01,0.25,63938,-0.01,1.0e-5,0.0,50,6,0.0,3488298745,1428078475,179420788,1115918463,5.0e-8
100,1.0,0.01,0.25,67021,-0.01,1.0e-5,0.0,50,50,0.0,3688287991,2328235421,1014626946,2485436220,5.0e-8
464,1.0,0.01,0.25,37335,-0.01,1.0e-5,0.0,50,38,0.0,1736999845,1387236400,1764511663,3086073612,0.05
215,1.0,0.01,0.25,37861,-0.01,1.0e-5,0.0,50,19,0.0,1108322864,2086396483,61970128,2589111185,5.0e-8
464,1.0,0.01,0.25,19933,-0.01,1.0e-5,0.0,50,7,0.0,1024641037,693248206,2814006548,1162327715,5.0e-8
100,1.0,0.01,0.25,79893,-0.01,1.0e-5,0.0,50,40,0.0,1806655069,3290586353,3870933413,3427193291,0.05
1000,1.0,0.01,0.25,7025,-0.01,1.0e-5,0.0,50,15,0.0,3293759140,756914264,199566567,2105251721,5.0e-8
215,1.0,0.01,0.25,40123,-0.01,1.0e-5,0.0,50,20,0.0,2596938119,3751666535,4050711231,1291206276,5.0e-8
1000,1.0,0.01,0.25,12176,-0.01,1.0e-5,0.0,50,36,0.0,25019443,1213688962,1760967674,136018302,0.05
1000,1.0,0.01,0.25,15051,-0.01,1.0e-5,0.0,50,39,0.0,753042743,3667767126,1613622882,87856023,0.05
215,1.0,0.01,0.25,117513,-0.01,1.0e-5,0.0,50,44,0.0,2963600782,4139029189,3673266125,3777662859,0.5
1000,1.0,0.01,0.25,7760,-0.01,1.0e-5,0.0,50,2,0.0,2716740089,3311565813,2945572050,1616756081,5.0e-8
100,1.0,0.01,0.25,76646,-0.01,1.0e-5,0.0,50,33,0.0,499481223,2497075363,873045827,674039576,5.0e-8
100,1.0,0.01,0.25,165121,-0.01,1.0e-5,0.0,50,41,0.0,1435346821,885827017,4281068871,2233390456,0.5
215,1.0,0.01,0.25,35850,-0.01,1.0e-5,0.0,50,22,0.0,3936363287,2881929445,888193614,4223736706,5.0e-8
215,1.0,0.01,0.25,129030,-0.01,1.0e-5,0.0,50,18,0.0,743394405,2746616911,79731858,3706826688,0.5
100,1.0,0.01,0.25,74542,-0.01,1.0e-5,0.0,50,27,0.0,255442173,2570958535,2038583123,3171842460,0.05
464,1.0,0.01,0.25,68931,-0.01,1.0e-5,0.0,50,31,0.0,1289434380,1894033393,2492169704,3364051352,0.5
464,1.0,0.01,0.25,74718,-0.01,1.0e-5,0.0,50,7,0.0,634760224,475006624,2828809737,2077201853,0.5
100,1.0,0.01,0.25,137757,-0.01,1.0e-5,0.0,50,46,0.0,795827290,5579258,3002825350,4166762102,0.5
464,1.0,0.01,0.25,40080,-0.01,1.0e-5,0.0,50,33,0.0,1921677569,2074271484,1753054796,3606240910,0.05
215,1.0,0.01,0.25,37737,-0.01,1.0e-5,0.0,50,36,0.0,4289436662,3013891218,4119409785,1950097435,5.0e-8
464,1.0,0.01,0.25,64925,-0.01,1.0e-5,0.0,50,16,0.0,1032035941,3439423872,1938092872,2738243305,0.5
215,1.0,0.01,0.25,52721,-0.01,1.0e-5,0.0,50,48,0.0,4078659539,899509230,2248178987,2609008862,0.05
215,1.0,0.01,0.25,65292,-0.01,1.0e-5,0.0,50,20,0.0,1011588805,3156201403,1949778298,3012404297,0.05
464,1.0,0.01,0.25,40311,-0.01,1.0e-5,0.0,50,45,0.0,351414639,3275559187,1141544365,1478392062,0.05
100,1.0,0.01,0.25,91803,-0.01,1.0e-5,0.0,50,32,0.0,1258830199,1109911245,1322869510,563085762,0.05
100,1.0,0.01,0.25,92475,-0.01,1.0e-5,0.0,50,17,0.0,1192517316,3714972054,476866531,2571201741,0.05
1000,1.0,0.01,0.25,24072,-0.01,1.0e-5,0.0,50,18,0.0,1054359615,32006448,2665161369,3167419904,0.05
464,1.0,0.01,0.25,69818,-0.01,1.0e-5,0.0,50,23,0.0,3685202290,1512025651,2940049878,197802581,0.5
215,1.0,0.01,0.25,51882,-0.01,1.0e-5,0.0,50,26,0.0,2349700183,832187394,466392674,3161220730,0.05
100,1.0,0.01,0.25,77538,-0.01,1.0e-5,0.0,50,29,0.0,3526366450,1859942984,324397019,3141226065,5.0e-8
464,1.0,0.01,0.25,65566,-0.01,1.0e-5,0.0,50,49,0.0,3747238129,1906639822,4085048907,753941599,0.5
464,1.0,0.01,0.25,27078,-0.01,1.0e-5,0.0,50,17,0.0,3930677541,2353659254,1689128873,1790209079,5.0e-8
100,1.0,0.01,0.25,97136,-0.01,1.0e-5,0.0,50,33,0.0,2295840024,212255299,3476567087,1768826185,0.05
464,1.0,0.01,0.25,78463,-0.01,1.0e-5,0.0,50,30,0.0,2445940103,57947688,2797830776,2413572047,0.5
464,1.0,0.01,0.25,46009,-0.01,1.0e-5,0.0,50,1,0.0,670641637,1296842092,2508473665,4041210027,0.05
464,1.0,0.01,0.25,44916,-0.01,1.0e-5,0.0,50,23,0.0,277459932,2875704192,1514943600,3398759951,0.05
215,1.0,0.01,0.25,67068,-0.01,1.0e-5,0.0,50,27,0.0,2314437544,2081732498,2663004171,3526566152,0.05
100,1.0,0.01,0.25,86189,-0.01,1.0e-5,0.0,50,15,0.0,3562925299,3502289161,1878046242,815251701,5.0e-8
464,1.0,0.01,0.25,22293,-0.01,1.0e-5,0.0,50,13,0.0,555870658,2594429844,604691559,2575306464,5.0e-8
464,1.0,0.01,0.25,80237,-0.01,1.0e-5,0.0,50,6,0.0,3011905294,1735854282,1394704436,1552455056,0.5
